pages,publication,dow,week,year,adverts,volume
48,RA,3,6,2020,147,9683
56,TS,4,6,2020,192,11528
40,HN,4,6,2020,135,7476
60,BR,3,6,2020,186,11941
40,LA,4,6,2020,115,5766
112,HT,4,6,2020,277,17475
40,TIV,2,6,2020,62,4023
40,MHM,4,6,2020,32,1825
72,SDE,6,5,2020,137,3105
56,SDE,5,5,2020,160,6630
48,SDE,4,5,2020,142,4958
48,SDE,3,5,2020,123,4895
40,SDE,2,5,2020,110,2574
40,SDE,1,5,2020,121,2627
64,ROM,5,5,2020,117,7145
48,NFP,4,5,2020,71,3977
72,HAM,4,5,2020,132,6149
76,BAG,4,5,2020,108,6196
64,AAD,5,5,2020,104,4823
88,WTM,3,6,2020,134,8423
40,GUA,3,6,2020,59,2895
12,ECS PROP,5,4,2020,10,1673
24,HER,6,5,2020,16,1249
34,HER,5,5,2020,32,5068
30,HER,4,5,2020,24,1831
24,HER,3,5,2020,22,1415
24,HER,2,5,2020,21,1262
24,HER,1,5,2020,19,1645
48,ETI,1,5,2020,36,2164
48,ETI,6,5,2020,11,865
8,CCH CCHSUP,3,5,2020,26,1804
48,ETI,5,5,2020,47,2666
8,AYA AYRSUP,2,5,2020,31,2223
8,BEC BESUP,2,5,2020,8,1174
48,ETI,4,5,2020,31,1736
48,ETI,3,5,2020,33,2048
40,ETI,2,5,2020,35,1884
48,OXT PROP,4,4,2020,42,10083
8,IRT ITSP,2,5,2020,28,1982
8,CFG PROP,4,4,2020,9,1520
24,IOW PROP,5,4,2020,39,3658
52,SKY,6,5,2020,21,2297
40,TNA,0,5,2020,6,987
40,TNA,6,5,2020,6,987
40,TNA,5,5,2020,8,1417
40,TNA,4,5,2020,8,1190
40,TNA,3,5,2020,10,1462
40,TNA,2,5,2020,8,1190
40,TNA,1,5,2020,6,987
12,SDY,0,4,2020,1,296
8,ASH ASHSUP,3,5,2020,28,1697
60,BRDO,3,5,2020,2,71
4,SLM WRAP,3,6,2020,5,1095
20,SLM,3,6,2020,33,1694
48,SHE,0,4,2020,18,2671
32,OHS PROP,3,4,2020,32,8800
8,CEG CGSP,2,5,2020,7,1175
16,ARG AMS,5,6,2020,13,2491
8,ARG AGS,2,6,2020,9,396
48,ASH,3,5,2020,62,1712
40,IRT,2,5,2020,31,1412
40,CCH,3,5,2020,43,1900
56,LMW,3,5,2020,71,4026
40,AYA,2,5,2020,30,1574
48,CIN,3,5,2020,87,4530
48,BHW,4,5,2020,100,4798
72,GH,3,6,2020,102,8841
72,GL,3,6,2020,281,12253
72,SHS,4,6,2020,215,11971
32,RWW,3,6,2020,101,5360
40,LEJ,4,6,2020,155,7036
56,DFP,3,6,2020,70,4281
40,WCH,3,6,2020,57,3864
48,NWP,4,6,2020,159,8277
40,PMT,3,6,2020,42,3382
40,ARG,6,6,2020,36,1440
40,ARG,5,6,2020,56,2606
40,ARG,4,6,2020,57,2654
32,ARG,3,6,2020,51,1980
32,ARG,2,6,2020,50,1661
40,ARG,1,6,2020,49,1928
40,PEN,4,6,2020,40,2763
40,BAR,4,6,2020,38,2312
4,EJC WRAP,4,4,2020,4,1058
4,EJ WRAP,4,4,2020,4,1058
40,OHW,3,5,2020,1,44
64,SXWO,4,4,2020,11,1204
40,OHD,3,5,2020,1,44
40,OHA,3,5,2020,1,44
24,BRM,4,5,2020,46,3238
24,SLM,3,5,2020,28,1241
48,WIGH,5,6,2020,14,1562
8,ARG PROP,3,4,2020,5,1069
72,TEE,5,5,2020,5,279
64,TEE,4,5,2020,6,585
64,TEE,3,5,2020,5,522
72,TEE,2,5,2020,5,522
48,TEE,1,5,2020,5,378
40,WGZ WMGF,4,5,2020,42,5117
4,TSF WRAP,6,4,2020,7,1001
60,TSF,6,4,2020,117,4090
56,SWF,5,7,2020,83,9887
8,BEC BESUP,5,5,2020,20,2369
72,1EFE,4,5,2020,1,233
24,TIP,1,5,2020,27,3603
8,NFP PROP,4,4,2020,5,844
68,WEL,5,5,2020,42,3084
36,EW,6,6,2020,17,2082
32,GRT,6,5,2020,39,906
36,GRT,5,5,2020,70,2569
32,GRT,4,5,2020,58,1731
28,GRT,3,5,2020,44,1229
32,GRT,2,5,2020,55,2030
36,GRT,1,5,2020,38,796
40,CLP,3,5,2020,48,3006
16,PAP,5,5,2020,32,2127
40,HLA,4,5,2020,47,2899
40,DBR,2,5,2020,33,2622
40,GZN,3,5,2020,56,2954
56,NEWS,6,5,2020,56,3392
40,NEWS,5,5,2020,24,1454
40,NEWS,4,5,2020,36,2791
40,NEWS,3,5,2020,41,1978
40,NEWS,2,5,2020,50,6220
40,NEWS,1,5,2020,37,1745
48,TMAI,6,5,2020,43,2006
40,TMAI,5,5,2020,79,4921
48,TMAI,3,5,2020,55,3909
48,TMAI,2,5,2020,44,4475
40,TMAI,1,5,2020,35,2025
48,BWM,2,5,2020,134,4669
64,NE,5,6,2020,111,6493
64,NE,4,6,2020,107,3478
56,NE,3,6,2020,122,2988
48,NE,2,6,2020,92,1928
48,NE,1,6,2020,86,2395
64,DU,4,6,2020,93,7089
80,DS,5,6,2020,170,6045
56,BNE,6,6,2020,80,2734
40,BNE,5,6,2020,96,4103
48,BNE,4,6,2020,94,3924
40,BNE,3,6,2020,85,2700
40,BNE,2,6,2020,83,2120
40,BNE,1,6,2020,87,2831
48,LTE,6,6,2020,65,3121
40,LTE,5,6,2020,71,3972
48,LTE,4,6,2020,80,3614
40,LTE,3,6,2020,66,2294
40,LTE,2,6,2020,59,2060
40,LTE,1,6,2020,59,2622
40,BRA,6,6,2020,39,2887
64,BRA,4,6,2020,68,6855
40,BRA,3,6,2020,35,2108
40,BRA,2,6,2020,32,2697
40,BRA,1,6,2020,28,1596
56,CEG,5,5,2020,60,3907
40,CEG,4,5,2020,47,2782
40,CEG,3,5,2020,35,2084
40,CEG,2,5,2020,49,4297
40,CEG,1,5,2020,34,1679
64,BEC,5,5,2020,164,7109
72,BEC,4,5,2020,145,9488
40,BEC,3,5,2020,86,3707
40,BEC,2,5,2020,115,3380
40,BEC,1,5,2020,75,3494
60,BFP,5,5,2020,109,4999
48,SLO,5,5,2020,45,2938
20,REM,3,5,2020,54,2560
64,REC,4,5,2020,89,5099
40,BKN,3,5,2020,51,3662
56,RJO,3,6,2020,212,10114
64,OBCA,3,6,2020,76,4430
56,TLE,5,6,2020,95,3958
48,TLE,4,6,2020,90,6738
40,TLE,3,6,2020,77,2890
40,TLE,2,6,2020,76,2532
40,TLE,1,6,2020,77,2494
40,WN,6,6,2020,84,2781
40,WN,5,6,2020,105,2919
48,WN,4,6,2020,106,5500
48,WN,3,6,2020,103,3962
40,WN,2,6,2020,73,1808
32,WN,1,6,2020,77,2152
88,WGH,4,6,2020,128,8997
80,WIT,5,6,2020,105,9433
48,WIG,3,6,2020,59,5086
72,OXT,4,6,2020,78,4338
40,OHS,3,6,2020,84,4098
32,BIA,4,6,2020,58,3753
32,OXM,6,6,2020,21,1391
48,OXM,5,6,2020,43,2884
40,OXM,4,6,2020,58,3191
32,OXM,3,6,2020,32,1724
32,OXM,2,6,2020,31,1473
32,OXM,1,6,2020,25,1233
36,SWW,4,5,2020,170,7869
88,SAJ,4,5,2020,147,10152
72,BRI,4,5,2020,115,6980
64,DOR,6,5,2020,145,3358
48,DOR,5,5,2020,161,6252
48,DOR,4,5,2020,154,7125
40,DOR,3,5,2020,131,5830
40,DOR,2,5,2020,102,2437
56,DOR,1,5,2020,110,4975
40,CHR,4,5,2020,146,5578
88,BDE,6,5,2020,253,6892
64,BDE,5,5,2020,270,7378
48,BDE,4,5,2020,255,5971
56,BDE,3,5,2020,225,5490
40,BDE,2,5,2020,206,2743
40,BDE,1,5,2020,230,3228
32,SWA,6,6,2020,53,2567
40,SWA,5,6,2020,59,2700
36,SWA,4,6,2020,79,4217
48,SWA,3,6,2020,63,3256
32,SWA,2,6,2020,53,1943
32,SWA,1,6,2020,50,2196
156,VWS,5,6,2020,68,6392
116,WSC,5,5,2020,72,5565
72,SAN,5,5,2020,23,2566
124,NHS,5,5,2020,93,6828
100,LGIW,5,5,2020,41,3643
16,HAM PROP,4,4,2020,25,7255
84,EQ,5,5,2020,47,4009
148,CHL,5,5,2020,92,6950
100,BSL,5,5,2020,63,4928
40,TWN TWNS,3,4,2020,20,3532
56,GY,4,4,2020,3,117
56,GT,4,4,2020,3,117
116,HLI,5,5,2020,72,5747
212,DSC,6,5,2020,122,10669
228,SLE,6,5,2020,164,11413
164,LAH,5,5,2020,113,8935
4,WGO WRAP,4,5,2020,3,1103
4,KNG WRAP,4,5,2020,3,1103
44,WGO,4,5,2020,3,350
88,TP,4,5,2020,104,12717
48,TP,4,4,2020,52,3141
56,EPED,4,5,2020,9,936
244,OXL,4,5,2020,172,12104
72,TEE,6,4,2020,6,422
52,NSCG,5,5,2020,83,2497
116,LMLV,5,5,2020,66,5811
68,ALB,5,5,2020,40,3999
48,AAV,5,5,2020,45,1654
64,TEE,5,4,2020,4,235
8,HEX HCLS,4,4,2020,21,1186
148,WLI,5,5,2020,103,8174
40,HMS,5,4,2020,54,2952
52,ECS,5,4,2020,80,4785
16,WTM PROP,3,4,2020,5,1068
64,TCNL,5,5,2020,117,9213
34,TCN,5,5,2020,115,5167
48,HLM,0,4,2020,12,871
4,THG WRAP,4,4,2020,4,826
68,SUL,4,5,2020,38,2363
132,CALI,3,5,2020,52,4052
8,BRA BAPS,1,4,2020,6,606
4,TS WRAP,4,4,2020,4,1103
72,LXWO,4,5,2020,40,2892
24,BRA STVS,6,4,2020,14,1340
92,BMB,4,5,2020,14,1674
104,TCNL,5,4,2020,124,11557
30,TCN,5,4,2020,107,4522
48,DFE,3,4,2020,9,763
4,BRA WRAP,3,4,2020,4,1094
48,GWE,3,4,2020,10,905
4,SAM WRAP,4,5,2020,4,1103
52,CPBX,5,4,2020,70,3833
12,BFP PROP,5,3,2020,12,2918
84,LTA,3,5,2020,39,2845
4,BBT WRAP,4,4,2020,5,1068
72,IMR,4,4,2020,222,3187
40,WWE,4,4,2020,2,205
44,SUE,4,4,2020,30,1291
44,EPE,4,4,2020,26,841
40,RTT,4,4,2020,96,5526
88,IOW,5,4,2020,322,8123
16,FKE,4,4,2020,85,3125
44,SUG,4,4,2020,126,5494
36,BBT,4,4,2020,201,5593
64,WAO,5,4,2020,145,5694
32,HGA,5,4,2020,48,4007
40,MBS,4,4,2020,67,5024
48,BWT,4,4,2020,81,5724
48,CFG,4,4,2020,103,4307
4,HAT WRAP,4,4,2020,5,1068
48,HL,4,4,2020,8,511
4,ENI WRAP,3,4,2020,3,771
4,SAR WRAP,3,4,2020,4,1058
72,OBCA,3,5,2020,77,4440
56,BRDO,3,4,2020,2,71
148,CULI,3,4,2020,73,6059
4,SN WRAP,4,4,2020,3,1103
32,WFA,3,4,2020,12,1692
96,HMA,6,4,2020,31,3000
8,SWA SAMT,5,4,2020,12,1452
4,REM 1,3,4,2020,5,1095
12,SWA SFTW,4,4,2020,6,410
88,WGMG,4,4,2020,2,88
88,WGC,4,4,2020,2,88
64,FPPH,3,4,2020,5,921
88,WMB,4,5,2020,75,6369
76,PRE,3,5,2020,38,3597
40,PPE,3,5,2020,8,668
64,BTRA,4,5,2020,2,43
16,GPT,3,4,2020,6,286
4,LEN 1,3,4,2020,4,1058
4,BRN 1,3,4,2020,4,1058
44,LEN,3,4,2020,4,651
60,EJC,4,4,2020,4,124
12,ECS PROP,5,3,2020,9,1388
16,WRG WAGSUP,4,5,2020,11,1132
4,CRPW 1,3,4,2020,4,1094
20,CRPW,3,4,2020,4,148
4,CRP 1,3,4,2020,4,1094
16,CEG CGSP,5,4,2020,27,4582
64,SCN,5,4,2020,89,7047
64,SCN,5,5,2020,70,5661
40,PBL,5,4,2020,61,2412
48,ELC,4,4,2020,102,4175
64,DNP,4,4,2020,146,6116
40,CFT,4,4,2020,91,3183
40,BOR,3,4,2020,51,2382
48,ALA,3,4,2020,76,3011
72,HEX,4,4,2020,120,6662
120,TIME,5,4,2020,134,10464
80,TWN,3,4,2020,108,7187
64,FPP,3,4,2020,70,2615
20,CRP,3,4,2020,55,1917
112,SCG,4,4,2020,188,9076
40,TP,6,5,2020,60,2770
48,TP,5,5,2020,67,4347
40,TP,3,5,2020,59,2610
40,TP,2,5,2020,56,2566
40,TP,1,5,2020,48,2199
48,TA,6,5,2020,54,1855
48,TA,5,5,2020,102,5519
56,TA,4,5,2020,102,7208
40,TA,3,5,2020,71,2835
40,TA,2,5,2020,57,1723
40,TA,1,5,2020,66,1997
64,KN,4,5,2020,86,3952
64,IG,4,5,2020,95,5076
64,CH,4,5,2020,95,4120
104,WGZ,4,5,2020,168,13480
80,WRG,4,5,2020,153,7855
36,SAM,4,5,2020,138,6213
64,OLT,4,5,2020,65,3126
56,MCG,4,5,2020,112,4747
64,BUT,4,5,2020,119,6018
44,KNG,4,5,2020,87,4119
36,MSL,4,5,2020,38,4675
48,BEN,3,4,2020,148,5185
44,BRN,3,4,2020,143,5850
28,SAR,3,4,2020,58,3445
36,HAT,4,4,2020,133,6213
48,YLG,4,4,2020,137,6123
48,EFG,4,4,2020,131,5281
44,ENI,3,4,2020,185,8542
44,THG,4,4,2020,151,6988
80,CTI,5,5,2020,129,7797
56,CRS,4,5,2020,185,9219
40,NWC,4,5,2020,134,6937
56,WGG,4,5,2020,77,4530
56,SNJ,3,5,2020,108,4926
56,GAZ,4,5,2020,82,5188
72,MG,5,5,2020,183,10433
60,EJ,4,5,2020,190,11292
44,BJ,4,5,2020,144,8820
48,SN,4,5,2020,163,9479
44,RA,3,5,2020,140,10304
52,TS,4,5,2020,192,10601
40,HN,4,5,2020,128,7482
60,BR,3,5,2020,168,11639
40,LA,4,5,2020,104,5342
112,HT,4,5,2020,297,17370
40,TIV,2,5,2020,83,3180
40,MHM,4,5,2020,36,2869
72,SDE,6,4,2020,157,4174
48,SDE,5,4,2020,140,3719
48,SDE,4,4,2020,157,4708
48,SDE,3,4,2020,119,4101
40,SDE,2,4,2020,106,2714
40,SDE,1,4,2020,105,2388
64,ROM,5,4,2020,96,5366
40,NFP,4,4,2020,60,3358
72,HAM,4,4,2020,124,6039
80,BAG,4,4,2020,125,7869
64,AAD,5,4,2020,110,6363
96,WTM,3,5,2020,176,11314
40,GUA,3,5,2020,49,3717
48,1CFF,4,3,2020,2,54
24,HER,6,4,2020,18,1502
26,HER,5,4,2020,41,2096
26,HER,4,4,2020,24,1895
24,HER,3,4,2020,30,1521
24,HER,2,4,2020,33,1321
24,HER,1,4,2020,24,1089
8,CFG PROP,4,3,2020,5,656
8,ARG AGS,6,5,2020,13,595
4,GL WRAP,3,4,2020,4,1103
40,TNA,0,4,2020,8,1561
48,TNA,6,4,2020,6,987
40,TNA,5,4,2020,7,1130
40,TNA,4,4,2020,7,1047
40,TNA,3,4,2020,9,1264
40,TNA,2,4,2020,9,1290
40,TNA,1,4,2020,7,1130
12,SDY,0,3,2020,1,296
24,IOW PROP,5,3,2020,36,3551
40,TMAI,4,5,2020,43,2651
40,OXT PROP,4,3,2020,40,10043
4,SHS WRAP,4,5,2020,4,1103
56,SHE,0,3,2020,23,4090
48,ETI,6,4,2020,15,1362
48,ETI,5,4,2020,40,1897
48,ETI,4,4,2020,31,1703
48,ETI,3,4,2020,33,1846
40,ETI,2,4,2020,34,1537
48,ETI,1,4,2020,37,1945
32,OHS PROP,3,3,2020,30,8370
72,1EFE,4,4,2020,1,233
8,BEC BESUP,2,4,2020,22,2290
4,LEJ WRAP,4,5,2020,4,1103
16,ARG AMS,5,5,2020,6,1297
8,ARG AGS,2,5,2020,8,352
48,ASH,3,4,2020,56,2459
40,IRT,2,4,2020,36,1755
40,CCH,3,4,2020,41,1549
48,LMW,3,4,2020,48,2172
40,AYA,2,4,2020,27,1969
48,CIN,3,4,2020,78,4644
48,BHW,4,4,2020,88,4011
72,GH,3,5,2020,115,10145
76,GL,3,5,2020,295,16214
84,SHS,4,5,2020,254,16403
28,RWW,3,5,2020,98,4112
44,LEJ,4,5,2020,166,7407
56,DFP,3,5,2020,90,4753
40,WCH,3,5,2020,46,2809
48,NWP,4,5,2020,176,8653
40,PMT,3,5,2020,41,2890
40,ARG,6,5,2020,31,1315
40,ARG,5,5,2020,57,2960
40,ARG,4,5,2020,56,2360
32,ARG,3,5,2020,38,1681
32,ARG,2,5,2020,34,1735
40,ARG,1,5,2020,42,1665
40,PEN,4,5,2020,37,2198
40,BAR,4,5,2020,33,1900
8,ARG PROP,3,3,2020,3,495
4,SWW WRAP,4,3,2020,4,1076
148,HSC,1,5,2020,91,6978
72,TYR,3,5,2020,19,1937
4,VIL 1,5,4,2020,4,1049
36,VIL,5,4,2020,39,4601
4,COFREE WRAP,4,5,2020,4,1094
4,CO WRAP,4,5,2020,4,1094
4,CRFREE WRAP,4,5,2020,4,1094
4,CR WRAP,4,5,2020,4,1094
4,DUFREE WRAP,4,5,2020,4,1094
4,DU WRAP,4,5,2020,4,1094
60,CO,4,5,2020,1,143
40,OHW,3,4,2020,1,44
40,OHD,3,4,2020,2,88
40,OHA,3,4,2020,1,44
32,1M,4,6,2020,25,2992
40,TMAI,5,4,2020,54,3629
4,TSF WRAP,6,3,2020,9,1069
56,FL,5,5,2020,1,44
48,FL,4,5,2020,1,44
40,FL,3,5,2020,2,88
40,FL,2,5,2020,2,209
24,SOH,1,5,2020,31,2143
8,NFP PROP,4,3,2020,5,846
36,EW,6,5,2020,16,2083
32,GRT,6,4,2020,52,1157
32,GRT,5,4,2020,64,2054
32,GRT,4,4,2020,48,1175
28,GRT,3,4,2020,40,1037
32,GRT,2,4,2020,53,1922
36,GRT,1,4,2020,40,710
40,CLP,3,4,2020,49,2239
16,PAP,5,4,2020,27,1022
40,HLA,4,4,2020,47,2038
40,DBR,2,4,2020,38,2342
40,GZN,3,4,2020,50,1980
56,NEWS,6,4,2020,50,3397
40,NEWS,5,4,2020,21,1203
40,NEWS,4,4,2020,30,2174
40,NEWS,3,4,2020,42,1953
40,NEWS,2,4,2020,26,1673
40,NEWS,1,4,2020,36,1441
40,TMAI,6,4,2020,32,1848
80,TMAI,4,4,2020,61,5895
48,TMAI,3,4,2020,52,3909
40,TMAI,2,4,2020,42,2070
40,TMAI,1,4,2020,39,2139
48,BWM,2,4,2020,124,4720
72,NE,5,5,2020,151,10470
64,NE,4,5,2020,95,4575
64,NE,3,5,2020,117,4481
72,NE,2,5,2020,95,2327
48,NE,1,5,2020,72,1724
60,DU,4,5,2020,90,7424
88,DS,5,5,2020,182,8359
56,BNE,6,5,2020,76,2006
40,BNE,5,5,2020,99,3592
48,BNE,4,5,2020,97,3626
40,BNE,3,5,2020,80,2329
40,BNE,2,5,2020,73,2055
40,BNE,1,5,2020,88,2248
48,LTE,6,5,2020,63,2954
40,LTE,5,5,2020,71,4020
48,LTE,4,5,2020,71,3872
40,LTE,3,5,2020,65,2709
40,LTE,2,5,2020,58,2274
40,LTE,1,5,2020,55,2239
40,BRA,6,5,2020,29,2817
48,BRA,5,5,2020,48,3121
64,BRA,4,5,2020,66,7326
40,BRA,3,5,2020,30,2186
40,BRA,2,5,2020,34,2712
40,BRA,1,5,2020,30,1636
56,CEG,5,4,2020,52,2722
40,CEG,4,4,2020,48,2891
40,CEG,3,4,2020,39,1941
40,CEG,2,4,2020,45,2748
40,CEG,1,4,2020,39,1973
64,BEC,5,4,2020,148,7055
72,BEC,4,4,2020,141,9125
40,BEC,3,4,2020,85,3598
40,BEC,2,4,2020,114,3018
40,BEC,1,4,2020,73,3435
68,BFP,5,4,2020,108,5610
48,SLO,5,4,2020,49,3595
24,SLM,3,4,2020,30,1609
20,REM,3,4,2020,72,2690
24,BRM,4,4,2020,45,3381
72,REC,4,4,2020,98,6923
40,BKN,3,4,2020,55,4794
56,RJO,3,5,2020,225,9353
56,TLE,5,5,2020,112,4108
48,TLE,4,5,2020,101,6439
40,TLE,3,5,2020,83,2779
40,TLE,2,5,2020,68,2014
40,TLE,1,5,2020,71,1884
48,WN,6,5,2020,83,2787
40,WN,5,5,2020,122,3785
56,WN,4,5,2020,117,6710
40,WN,3,5,2020,80,2083
40,WN,2,5,2020,73,1934
32,WN,1,5,2020,72,1747
100,WGH,4,5,2020,165,15185
88,WIT,5,5,2020,113,10869
48,WIG,3,5,2020,77,7052
80,OXT,4,5,2020,103,7177
40,OHS,3,5,2020,74,4139
32,BIA,4,5,2020,61,4762
32,OXM,6,5,2020,17,1389
48,OXM,5,5,2020,49,3868
40,OXM,4,5,2020,62,3832
32,OXM,3,5,2020,30,1571
32,OXM,2,5,2020,24,1309
32,OXM,1,5,2020,20,1340
32,SWW,4,4,2020,153,6924
80,SAJ,4,4,2020,136,8936
72,BRI,4,4,2020,111,7619
64,DOR,6,4,2020,120,4478
48,DOR,5,4,2020,128,5034
48,DOR,4,4,2020,131,7078
40,DOR,3,4,2020,117,3009
40,DOR,2,4,2020,102,2481
40,DOR,1,4,2020,105,2583
40,CHR,4,4,2020,138,5205
88,BDE,6,4,2020,254,7959
64,BDE,5,4,2020,240,6959
48,BDE,4,4,2020,217,4517
64,BDE,3,4,2020,215,7750
48,BDE,2,4,2020,178,2646
40,BDE,1,4,2020,210,3507
32,SWA,6,5,2020,49,2348
40,SWA,5,5,2020,67,5352
44,SWA,4,5,2020,83,6170
48,SWA,3,5,2020,73,5230
32,SWA,2,5,2020,54,3029
32,SWA,1,5,2020,53,2610
52,TSF,6,3,2020,99,2769
12,HAM PROP,4,3,2020,18,5224
36,CLFD,3,4,2020,18,716
64,EJC,4,3,2020,4,124
140,MCL,5,4,2020,79,7182
48,IBEL,6,5,2020,54,1892
4,HAT WRAP,4,3,2020,5,1068
40,HMS,5,3,2020,69,2920
52,ECS,5,3,2020,72,4351
116,COL,6,5,2020,69,4981
40,CINC,5,4,2020,40,2096
4,SUE WRAP,4,3,2020,8,2116
4,EPE WRAP,4,3,2020,4,1058
4,SUG WRAP,4,3,2020,13,3552
64,SXWO,4,3,2020,13,1414
96,HMA,6,3,2020,29,2341
44,HLM,0,3,2020,6,386
4,YLG WRAP,4,3,2020,4,1031
40,WWE,4,3,2020,6,942
48,HL,4,3,2020,9,513
12,BFP PROP,5,2,2020,10,1768
44,SUE,4,3,2020,28,1239
44,EPE,4,3,2020,28,1644
40,LAT,4,4,2020,3,47
4,BBT WRAP,4,3,2020,4,1058
4,SAR WRAP,3,3,2020,5,1068
64,EPED,4,4,2020,5,405
4,BRM 1,4,3,2020,5,1095
48,LEN,3,3,2020,8,566
48,DFE,3,3,2020,5,1196
48,GWE,3,3,2020,8,1166
24,BRA STVS,6,3,2020,14,1628
24,BRA STVS,6,2,2020,13,1053
40,RTT,4,3,2020,93,4723
80,IOW,5,3,2020,328,7336
16,FKE,4,3,2020,83,2764
44,SUG,4,3,2020,114,4592
36,BBT,4,3,2020,203,6090
64,WAO,5,3,2020,138,5477
32,HGA,5,3,2020,51,3335
40,MBS,4,3,2020,63,3844
48,BWT,4,3,2020,85,5089
48,CFG,4,3,2020,105,4009
72,IMR,4,3,2020,185,2271
8,SWA SASE,6,3,2020,1,44
8,SWA SAMT,5,3,2020,9,1291
12,SWA SFTW,4,3,2020,5,397
28,CEN,5,3,2020,31,2103
40,TNA,0,3,2020,9,1561
40,TNA,6,3,2020,7,1130
40,TNA,5,3,2020,8,1273
40,TNA,4,3,2020,8,1190
40,TNA,3,3,2020,9,1309
40,TNA,2,3,2020,8,1190
48,TNA,1,3,2020,9,1453
56,GY,4,3,2020,3,117
56,GT,4,3,2020,3,117
12,ECS PROP,5,2,2020,9,2033
4,BJ WRAP,4,3,2020,4,1085
40,CUFA,5,5,2020,46,5233
64,TCNL,5,3,2020,114,8240
4,THG WRAP,4,3,2020,5,1113
24,CRPW,3,3,2020,3,89
40,PPE,3,4,2020,10,954
24,CRP,3,3,2020,38,1722
48,ETI,6,3,2020,13,1066
48,ETI,5,3,2020,42,1893
48,ETI,4,3,2020,26,1788
48,ETI,3,3,2020,33,1669
40,ETI,2,3,2020,25,1476
48,ETI,1,3,2020,33,2117
4,SHS WRAP,4,4,2020,4,1103
64,FPPH,3,3,2020,6,641
4,RWW WRAP,3,4,2020,4,1103
4,SAM WRAP,4,4,2020,4,1103
64,FPP,3,3,2020,60,2435
72,1EFE,4,3,2020,1,233
64,BTRA,4,4,2020,2,43
40,PBL,5,3,2020,71,2316
48,ELC,4,3,2020,111,4373
64,DNP,4,3,2020,151,4808
40,CFT,4,3,2020,87,3105
40,BOR,3,3,2020,56,2313
48,ALA,3,3,2020,83,3159
72,HEX,4,3,2020,119,7170
30,TCN,5,3,2020,111,5169
80,TIME,5,3,2020,107,7373
80,TWN,3,3,2020,109,6901
112,SCG,4,3,2020,157,7827
40,TP,6,4,2020,51,1953
48,TP,5,4,2020,62,4703
40,TP,3,4,2020,59,2745
40,TP,2,4,2020,46,2052
40,TP,1,4,2020,45,2178
48,TA,6,4,2020,51,1940
40,TA,5,4,2020,76,2308
56,TA,4,4,2020,90,6106
40,TA,3,4,2020,63,2453
40,TA,2,4,2020,62,1929
40,TA,1,4,2020,57,1581
72,KN,4,4,2020,88,5837
72,IG,4,4,2020,85,5882
72,CH,4,4,2020,91,5799
136,WGZ,4,4,2020,189,15177
80,WRG,4,4,2020,132,5747
36,SAM,4,4,2020,137,4751
64,OLT,4,4,2020,71,3505
56,MCG,4,4,2020,109,4403
64,BUT,4,4,2020,125,6301
48,KNG,4,4,2020,100,4714
40,MSL,4,4,2020,34,4439
48,BEN,3,3,2020,126,5720
48,BRN,3,3,2020,144,6431
28,SAR,3,3,2020,80,3823
36,HAT,4,3,2020,127,6111
52,YLG,4,3,2020,131,5892
48,EFG,4,3,2020,129,5601
48,ENI,3,3,2020,179,9075
44,THG,4,3,2020,170,7413
72,CTI,5,4,2020,106,6497
64,CRS,4,4,2020,167,9742
40,NWC,4,4,2020,109,6718
56,WGG,4,4,2020,70,3927
56,SNJ,3,4,2020,110,5350
56,GAZ,4,4,2020,92,5448
64,MG,5,4,2020,159,9594
60,EJ,4,4,2020,187,11511
56,BJ,4,4,2020,156,11900
44,SN,4,4,2020,144,10070
48,RA,3,4,2020,135,10567
44,TS,4,4,2020,170,9227
40,HN,4,4,2020,121,7665
56,BR,3,4,2020,170,11828
40,LA,4,4,2020,115,5713
120,HT,4,4,2020,296,19792
40,TIV,2,4,2020,73,2744
40,MHM,4,4,2020,30,1883
72,SDE,6,3,2020,138,3346
48,SDE,5,3,2020,134,4269
48,SDE,4,3,2020,143,5127
48,SDE,3,3,2020,104,3644
40,SDE,2,3,2020,96,2742
40,SDE,1,3,2020,99,2353
72,ROM,5,3,2020,95,6024
40,NFP,4,3,2020,63,3657
80,HAM,4,3,2020,121,5446
80,BAG,4,3,2020,122,8344
64,AAD,5,3,2020,104,5350
88,WTM,3,4,2020,132,7403
40,GUA,3,4,2020,55,3282
24,SDY,0,2,2020,1,296
24,HER,6,3,2020,11,1253
26,HER,5,3,2020,37,2361
26,HER,4,3,2020,34,2308
24,HER,3,3,2020,29,1238
24,HER,2,3,2020,22,1331
24,HER,1,3,2020,18,1125
60,BFP,5,3,2020,97,4283
88,WGMG,4,3,2020,2,88
88,WGC,4,3,2020,2,88
40,OHW,3,3,2020,1,44
40,OHD,3,3,2020,1,44
40,OHA,3,3,2020,1,44
52,PWA,3,5,2020,22,1740
84,PCH,3,5,2020,65,3756
24,OXT PROP,4,2,2020,28,6163
48,TA,6,2,2020,53,1934
8,CFG PROP,4,2,2020,9,1608
24,IOW PROP,5,2,2020,29,3093
40,TMAI,5,3,2020,49,3540
40,TMAI,4,3,2020,48,2625
40,OHS PROP,3,2,2020,34,9374
48,SHE,0,2,2020,13,1931
100,PWI,3,5,2020,62,4424
16,ARG AMS,5,4,2020,12,2348
8,ARG AGS,2,4,2020,6,264
68,PBB,3,5,2020,43,3269
